Iteration,X1,X2,X3,Y1,Y2,ID, Fitness
    0,   -3.2408,    -3.7469,    4.5259,    -6.8006,    -2.3015,    59,    0.1501
    0,   2.8633,    -3.4466,    1.1124,    -8.9279,    6.5294,    60,    0.1616
    0,   3.1953,    1.1472,    0.8248,    -12.6095,    16.8311,    61,    0.1647
    0,   2.3306,    -3.5862,    1.5522,    -8.8282,    -0.3995,    62,    0.1751
    0,   1.3955,    4.6345,    4.2224,    -6.6523,    5.1598,    63,    0.1268
    0,   1.8933,    -4.0198,    -1.2147,    -8.4296,    -0.8356,    64,    0.1637
    0,   -4.0208,    -2.2124,    -2.5780,    -9.0628,    12.8171,    65,    0.1173
    0,   -1.1882,    3.6023,    -0.3312,    -9.5336,    1.0469,    66,    0.1998
    0,   3.8649,    0.1737,    -3.5044,    -9.5699,    14.6299,    67,    0.1097
    0,   -1.0310,    0.2143,    0.5817,    -16.9349,    -1.4555,    68,    1.0000
    0,   -4.4706,    3.4921,    -4.7171,    -6.3075,    4.4581,    69,    0.1215
    0,   -4.6270,    3.5196,    4.6200,    -6.2563,    7.9512,    70,    0.0961
    0,   -1.4462,    3.6773,    -4.9963,    -7.4289,    8.6872,    71,    0.0952
    0,   -3.3206,    -2.4053,    -4.3211,    -8.1233,    11.6077,    72,    0.1019
    0,   -1.9279,    1.1507,    3.0526,    -11.5900,    5.5361,    73,    0.1576
    0,   1.5252,    -1.9153,    0.8486,    -12.7053,    1.4690,    74,    0.2548
    0,   4.6750,    -4.1310,    -1.0858,    -7.1275,    2.8979,    75,    0.1349
    0,   4.6682,    -2.8640,    1.6782,    -8.4926,    11.9077,    76,    0.1059
    0,   -0.0504,    2.9474,    -2.3492,    -10.2513,    4.7835,    77,    0.1381
    0,   -0.1429,    3.9984,    1.3797,    -8.7840,    11.4188,    78,    0.1093
    0,   -0.3832,    -0.7737,    -4.0671,    -12.7833,    6.6531,    79,    0.1941
    0,   -4.7568,    1.8012,    -2.0783,    -9.3850,    -1.0730,    80,    0.1940
    0,   1.2693,    1.0225,    -3.8851,    -11.6958,    9.6878,    81,    0.1603
    0,   4.6024,    -1.6605,    -2.6971,    -9.0661,    8.0913,    82,    0.1128
    0,   -1.2184,    4.2998,    -4.8071,    -6.8439,    3.4787,    83,    0.1300
    0,   -3.2569,    -4.2603,    -2.5485,    -7.1266,    6.8675,    84,    0.1073
    0,   1.6162,    -2.6603,    -2.9109,    -9.9102,    3.9603,    85,    0.1559
    0,   0.6470,    -0.7061,    -0.6547,    -16.5053,    0.4042,    86,    0.6995
    0,   -3.3326,    -4.1387,    1.3562,    -7.6402,    8.3038,    87,    0.0971
    0,   -1.3953,    0.4234,    -4.4278,    -11.5787,    7.9848,    88,    0.1573
    0,   1.9692,    3.6967,    4.6789,    -7.3614,    18.8594,    89,    0.0883
    0,   -1.3760,    2.0626,    3.3684,    -10.6289,    8.6653,    90,    0.1369
    0,   4.7460,    -2.1711,    4.3496,    -7.3034,    15.4773,    91,    0.0894
    0,   0.1309,    -4.7441,    2.0621,    -7.4243,    8.7225,    92,    0.0951
    0,   -0.2663,    -4.9273,    2.5295,    -7.0304,    2.4157,    93,    0.1332
    0,   -3.3886,    0.8866,    -2.1638,    -11.2277,    7.1905,    94,    0.1491
    0,   1.4853,    -1.7935,    2.2077,    -11.9383,    1.7751,    95,    0.2364
    0,   -4.8007,    3.2409,    1.6587,    -7.9678,    8.2581,    96,    0.1003
    0,   -0.7094,    3.9698,    4.9324,    -7.2827,    7.1678,    97,    0.1039
    0,   1.5876,    3.5758,    0.9399,    -9.3465,    10.0021,    98,    0.1164
    0,   1.5655,    -2.3354,    -4.4008,    -9.3909,    4.6096,    99,    0.1415
    0,   -4.4573,    -2.3668,    -0.3572,    -9.8404,    -0.4573,    100,    0.2128
    1,   -0.6947,    1.7138,    -1.2709,    -13.4348,    -7.3222,    27,    0.8644
    1,   0.7433,    -0.5676,    -0.6547,    -16.7029,    1.8393,    86,    0.8117
    1,   -0.3184,    -0.1512,    -3.7356,    -14.0537,    -1.4736,    14,    0.9406
    1,   -0.3292,    -0.2453,    0.9085,    -17.4961,    4.8181,    4,    1.4730
    1,   -1.0310,    0.5122,    0.5817,    -16.5074,    -0.5407,    68,    0.7005
    1,   3.0782,    -0.0030,    3.3653,    -10.5044,    3.2237,    6,    1.0000
    1,   5.0000,    2.6214,    2.2556,    -8.2408,    -3.5234,    2,    0.1838
    1,   1.4982,    -0.2275,    0.7858,    -15.8760,    3.6877,    17,    0.4857
    1,   -1.2617,    -3.6607,    0.3528,    -9.4024,    4.8333,    9,    0.4757
    1,   2.5429,    -1.4749,    -2.1980,    -11.4443,    6.9814,    3,    0.1541
    1,   -2.7036,    0.7658,    0.6248,    -13.9072,    3.1308,    11,    1.0000
    1,   4.7916,    -4.6012,    -2.5683,    -6.1342,    13.5741,    12,    0.1140
    1,   0.1573,    0.1612,    4.1732,    -13.8971,    1.5829,    13,    1.0000
    1,   -0.3184,    0.0335,    -3.7356,    -14.1169,    -1.6106,    14,    1.0000
    1,   1.1823,    2.1212,    -0.5749,    -12.5959,    7.0499,    15,    0.3967
    1,   2.0245,    2.4724,    -2.7541,    -10.0478,    8.9255,    16,    0.1973
    1,   -0.4783,    -0.2275,    0.7858,    -17.4854,    3.4122,    17,    1.5505
    1,   -0.6101,    3.8872,    4.0021,    -7.8286,    14.3906,    18,    0.1325
    1,   3.4710,    -2.8753,    -4.9434,    -7.2460,    4.4246,    19,    0.1421
    1,   -1.7019,    -0.5508,    1.2820,    -14.5572,    11.7194,    20,    0.3938
    1,   -3.0972,    -3.4600,    3.4725,    -7.7021,    11.2821,    21,    0.1349
    1,   -3.1820,    -2.6255,    -4.7847,    -7.7390,    5.9839,    22,    0.1355
    1,   -1.2066,    -3.8738,    -0.5185,    -9.0185,    -5.9005,    23,    0.3263
    1,   0.4662,    -2.0791,    4.8358,    -10.0199,    4.2072,    24,    0.1962
    1,   4.1921,    -0.9077,    1.5146,    -11.2655,    -4.5050,    25,    1.0000
    1,   4.0927,    3.5044,    -0.3399,    -8.3492,    -0.6640,    26,    0.2553
    1,   -0.6947,    1.7138,    -1.0594,    -13.5917,    -7.6964,    27,    1.0528
    1,   -1.8931,    4.6539,    0.4292,    -7.5880,    4.8927,    28,    0.1333
    1,   0.1982,    0.1884,    1.8785,    -16.3230,    3.9602,    29,    0.6204
    1,   1.6227,    -3.6794,    3.2741,    -8.2083,    1.9782,    30,    0.1580
    1,   -2.6249,    -3.1408,    -4.2880,    -7.8643,    14.9252,    31,    0.1237
    1,   -2.1088,    -2.2212,    -1.5065,    -11.2659,    11.2317,    32,    0.2279
    1,   -2.2081,    -0.6356,    -0.2532,    -15.0367,    6.4312,    33,    1.0000
    1,   -0.7902,    1.7408,    1.3462,    -13.2622,    0.2861,    34,    0.5392
    1,   2.7645,    -4.1172,    -3.1484,    -7.2556,    9.5781,    35,    0.1272
    1,   0.9500,    0.1978,    -0.2051,    -17.6820,    5.2911,    36,    1.0000
    1,   -2.5125,    4.3782,    -1.3798,    -7.6365,    8.8440,    37,    0.1337
    1,   0.3964,    3.9928,    2.8334,    -8.2382,    6.3624,    38,    0.1134
    1,   -2.5849,    3.7959,    -3.1138,    -7.7371,    12.4288,    39,    0.1229
    1,   -1.9567,    1.6198,    -0.2912,    -13.2121,    -5.7191,    40,    0.7249
    1,   -1.6633,    -1.3389,    4.8056,    -10.2115,    3.5926,    41,    0.2039
    1,   1.2073,    -1.9090,    -3.9383,    -10.5325,    12.5507,    42,    0.1227
    1,   4.1238,    1.3009,    -3.6865,    -8.7868,    16.2948,    43,    0.1011
    1,   -1.9789,    1.6062,    -0.8599,    -12.9529,    -8.0809,    44,    1.3845
    1,   4.9133,    -4.9046,    4.9730,    -4.9681,    9.9548,    45,    0.0985
    1,   2.5207,    0.3424,    3.7710,    -10.7016,    3.0067,    46,    0.2265
    1,   -1.4225,    4.2482,    -2.2913,    -7.8905,    12.4775,    47,    0.1222
    1,   -2.9164,    -0.8648,    -3.0577,    -10.7389,    5.8277,    48,    0.2284
    1,   -0.3461,    1.9787,    -2.1336,    -12.2794,    10.1732,    49,    0.1700
    1,   -2.0234,    -4.5239,    -1.0171,    -7.6674,    2.2084,    50,    0.1455
    1,   -3.3927,    4.7486,    2.7446,    -6.4512,    9.6454,    51,    0.1154
    1,   1.9204,    -4.1269,    -1.9203,    -8.0475,    1.8741,    47,    0.1541
    1,   1.5406,    -3.4429,    2.7918,    -8.8240,    4.9057,    53,    0.1589
    1,   -4.2100,    1.8262,    3.8969,    -8.2226,    12.7510,    54,    0.1182
    1,   -1.5186,    1.8357,    -0.9491,    -12.8241,    1.4894,    3,    0.2535
    1,   4.4802,    0.4831,    3.8974,    -8.6199,    14.3875,    56,    0.0994
    1,   2.7623,    -0.1056,    -1.5465,    -13.0873,    10.4335,    57,    0.1787
    1,   -1.8848,    4.4657,    2.3716,    -7.4305,    12.8959,    58,    0.1162
    1,   -3.2408,    -3.7469,    4.5259,    -6.8006,    -2.3015,    59,    0.1501
    1,   2.8633,    -3.4466,    1.1124,    -8.9279,    6.5294,    60,    0.1616
    1,   3.1953,    1.1472,    0.8248,    -12.6095,    16.8311,    61,    0.1647
    1,   2.3306,    -3.5862,    1.5522,    -8.8282,    -0.3995,    62,    0.1751
    1,   1.3955,    4.6345,    4.2224,    -6.6523,    5.1598,    63,    0.1268
    1,   1.8933,    -4.0198,    -1.2147,    -8.4296,    -0.8356,    64,    0.1637
    1,   -4.0208,    -2.2124,    -2.5780,    -9.0628,    12.8171,    65,    0.1173
    1,   -1.1882,    3.6023,    -0.3312,    -9.5336,    1.0469,    66,    0.1998
    1,   3.8649,    0.1737,    -3.5044,    -9.5699,    14.6299,    67,    0.1097
    1,   -1.0310,    0.2143,    0.5817,    -16.9349,    -1.4555,    68,    1.0000
    1,   -4.4706,    3.4921,    -4.7171,    -6.3075,    4.4581,    69,    0.1215
    1,   -4.6270,    3.5196,    4.6200,    -6.2563,    7.9512,    70,    0.0961
    1,   -1.4462,    3.6773,    -4.9963,    -7.4289,    8.6872,    71,    0.0952
    1,   -3.3206,    -2.4053,    -4.3211,    -8.1233,    11.6077,    72,    0.1019
    1,   -1.9279,    1.1507,    3.0526,    -11.5900,    5.5361,    73,    0.1576
    1,   1.5252,    -1.9153,    0.8486,    -12.7053,    1.4690,    74,    0.2548
    1,   4.6750,    -4.1310,    -1.0858,    -7.1275,    2.8979,    75,    0.1349
    1,   4.6682,    -2.8640,    1.6782,    -8.4926,    11.9077,    76,    0.1059
    1,   -0.0504,    2.9474,    -2.3492,    -10.2513,    4.7835,    77,    0.1381
    1,   -0.1429,    3.9984,    -0.2567,    -8.9798,    7.9129,    78,    0.1117
    1,   -0.3832,    -0.6250,    -4.0671,    -13.0275,    7.5505,    79,    0.1946
    1,   -4.7568,    1.6361,    -2.0783,    -9.5484,    -3.7886,    80,    0.2004
    1,   1.2693,    1.0225,    -3.8851,    -11.6958,    9.6878,    81,    0.1603
    1,   4.6024,    -1.6605,    -2.6971,    -9.0661,    8.0913,    82,    0.1128
    1,   -1.2184,    4.2998,    1.0469,    -8.2177,    1.0388,    83,    0.1569
    1,   -3.2569,    -4.2603,    -2.5485,    -7.1266,    6.8675,    84,    0.1073
    1,   1.6162,    -1.0119,    2.7956,    -12.3469,    -3.2517,    21,    0.4455
    1,   0.6470,    -0.7061,    -0.1285,    -16.9199,    1.2595,    86,    0.9852
    1,   -3.3326,    -4.1387,    1.3562,    -7.6402,    8.3038,    87,    0.0971
    1,   -1.0706,    -0.1958,    -4.4278,    -12.1651,    4.4420,    88,    0.1733
    1,   1.9692,    3.6967,    4.6789,    -7.3614,    18.8594,    89,    0.0883
    1,   -1.3760,    2.0626,    3.3684,    -10.6289,    8.6653,    90,    0.1369
    1,   4.7460,    -2.1711,    4.3496,    -7.3034,    15.4773,    91,    0.0894
    1,   0.1309,    -4.7441,    2.0621,    -7.4243,    8.7225,    92,    0.0951
    1,   -0.2663,    -4.9273,    2.5295,    -7.0304,    2.4157,    93,    0.1332
    1,   -3.3886,    0.8866,    -2.1638,    -11.2277,    7.1905,    94,    0.1491
    1,   1.4853,    -1.7935,    2.2077,    -11.9383,    1.7751,    95,    0.2364
    1,   1.7012,    0.7363,    1.6587,    -13.8585,    -4.0793,    48,    1.3196
    1,   -0.7094,    4.6235,    4.9324,    -6.5107,    3.9241,    97,    0.1198
    1,   1.5876,    3.5758,    1.7494,    -9.0833,    2.9187,    98,    0.1732
    1,   1.5655,    -2.3354,    -4.4008,    -9.3909,    4.6096,    99,    0.1415
    1,   -4.4573,    -2.3668,    -0.3572,    -9.8404,    -0.4573,    100,    0.2128
    2,   -0.6947,    1.7138,    -1.2709,    -13.4348,    -7.3222,    27,    0.8644
    2,   0.7433,    -0.5676,    -0.6547,    -16.7029,    1.8393,    86,    0.8117
    2,   -0.3184,    -0.1512,    -3.7356,    -14.0537,    -1.4736,    14,    0.9406
    2,   -0.4783,    0.0625,    0.7858,    -17.6216,    3.2752,    17,    1.1370
    2,   -1.0310,    -1.1237,    0.5603,    -15.1506,    -5.7629,    68,    2.5589
    2,   -0.3481,    -0.1512,    -3.7356,    -14.0034,    -1.4935,    99,    0.8981
    2,   5.0000,    2.6214,    2.2556,    -8.2408,    -3.5234,    2,    0.1838
    2,   -1.0310,    0.2143,    0.7530,    -16.6516,    -0.2140,    68,    0.7792
    2,   -0.4783,    0.0625,    2.1578,    -15.5741,    -0.9433,    17,    0.6613
    2,   -0.6262,    0.0625,    0.7858,    -17.3588,    2.7395,    17,    0.3705
    2,   -2.7036,    0.7658,    0.6248,    -13.9072,    3.1308,    11,    1.0000
    2,   4.7916,    -4.6012,    -2.5683,    -6.1342,    13.5741,    12,    0.1140
    2,   0.1573,    0.1612,    4.1732,    -13.8971,    1.5829,    13,    1.0000
    2,   -0.4383,    0.0335,    -0.4910,    -18.2209,    0.1382,    14,    1.4409
    2,   1.1823,    2.1212,    -0.5749,    -12.5959,    7.0499,    15,    0.3967
    2,   2.0245,    2.4724,    -2.7541,    -10.0478,    8.9255,    16,    0.1973
    2,   -0.4783,    -0.2275,    0.3460,    -18.1999,    0.8902,    17,    2.2624
    2,   -0.6101,    3.8872,    4.0021,    -7.8286,    14.3906,    18,    0.1325
    2,   3.4710,    -2.8753,    -4.9434,    -7.2460,    4.4246,    19,    0.1421
    2,   -1.7019,    -0.5508,    1.2820,    -14.5572,    11.7194,    20,    0.3938
    2,   -3.0972,    -3.4600,    3.4725,    -7.7021,    11.2821,    21,    0.1349
    2,   -3.1820,    -0.4088,    -4.7847,    -9.0916,    0.5570,    30,    0.1774
    2,   -1.2066,    -3.8738,    -0.5185,    -9.0185,    -5.9005,    23,    0.3263
    2,   0.4662,    -2.0791,    4.8358,    -10.0199,    4.2072,    24,    0.1962
    2,   4.1921,    -0.9077,    1.5146,    -11.2655,    -4.5050,    25,    1.0000
    2,   4.0927,    3.5044,    -0.3399,    -8.3492,    -0.6640,    26,    0.2553
    2,   -0.6947,    1.7138,    -1.0594,    -13.5917,    -7.6964,    27,    1.0528
    2,   -1.8931,    4.6539,    0.4292,    -7.5880,    4.8927,    28,    0.1333
    2,   0.1982,    0.1884,    1.8785,    -16.3230,    3.9602,    29,    0.6204
    2,   1.6227,    -0.2137,    3.2741,    -12.3965,    -2.8038,    30,    0.4395
    2,   -2.6249,    -3.1408,    -4.2880,    -7.8643,    14.9252,    31,    0.1237
    2,   -2.1088,    -2.2212,    -1.5065,    -11.2659,    11.2317,    32,    0.2279
    2,   -2.2081,    -0.6356,    -0.2532,    -15.0367,    6.4312,    33,    1.0000
    2,   -0.7902,    1.7408,    1.3462,    -13.2622,    0.2861,    34,    0.5392
    2,   2.7645,    -4.1172,    -3.1484,    -7.2556,    9.5781,    35,    0.1272
    2,   0.0117,    0.1978,    -0.2051,    -19.0575,    0.5791,    36,    1.8576
    2,   -2.5125,    4.3782,    -1.3798,    -7.6365,    8.8440,    37,    0.1337
    2,   0.3964,    3.9928,    2.8334,    -8.2382,    6.3624,    38,    0.1134
    2,   -2.5849,    3.7959,    -3.1138,    -7.7371,    12.4288,    39,    0.1229
    2,   -1.9567,    1.6198,    -1.0506,    -12.8136,    -9.5115,    40,    2.4307
    2,   -1.6633,    -1.3389,    4.8056,    -10.2115,    3.5926,    41,    0.2039
    2,   1.2073,    -1.3416,    -3.9383,    -11.3213,    11.9335,    42,    0.1269
    2,   5.0000,    1.7611,    -3.6865,    -7.8809,    2.1221,    43,    0.1209
    2,   -1.9789,    1.6062,    -0.8599,    -12.9529,    -8.0809,    44,    1.3845
    2,   4.9133,    -4.9046,    4.9730,    -4.9681,    9.9548,    45,    0.0985
    2,   2.5207,    0.3424,    3.7710,    -10.7016,    3.0067,    46,    0.2265
    2,   -1.4225,    5.0000,    -2.2913,    -6.8644,    5.0670,    47,    0.1251
    2,   -2.9164,    -0.8648,    -3.0577,    -10.7389,    5.8277,    48,    0.2284
    2,   -0.3461,    1.9787,    -2.1336,    -12.2794,    10.1732,    49,    0.1700
    2,   -2.0234,    -4.5239,    -1.0171,    -7.6674,    2.2084,    50,    0.1455
    2,   -3.3927,    4.7486,    2.7446,    -6.4512,    9.6454,    51,    0.1154
    2,   1.9204,    -4.1269,    -1.9203,    -8.0475,    1.8741,    47,    0.1541
    2,   1.5406,    -3.4429,    2.7918,    -8.8240,    4.9057,    53,    0.1589
    2,   -4.2100,    1.8262,    3.8969,    -8.2226,    12.7510,    54,    0.1182
    2,   -1.5186,    1.8357,    -0.9491,    -12.8241,    1.4894,    3,    0.2535
    2,   4.4802,    0.4831,    3.8974,    -8.6199,    14.3875,    56,    0.0994
    2,   2.7623,    -0.1056,    -1.5465,    -13.0873,    10.4335,    57,    0.1787
    2,   -1.8848,    4.4657,    2.3716,    -7.4305,    12.8959,    58,    0.1162
    2,   -3.2408,    -3.7469,    4.5259,    -6.8006,    -2.3015,    59,    0.1501
    2,   0.7448,    -2.4476,    1.1124,    -11.8358,    6.5125,    23,    0.1640
    2,   3.1953,    1.1472,    0.8248,    -12.6095,    16.8311,    61,    0.1647
    2,   2.3306,    -3.5862,    1.5522,    -8.8282,    -0.3995,    62,    0.1751
    2,   1.6946,    4.6345,    4.2224,    -6.5811,    -1.6185,    63,    0.1357
    2,   1.8933,    -4.0198,    -1.2147,    -8.4296,    -0.8356,    64,    0.1637
    2,   -4.0208,    -2.2124,    -2.5780,    -9.0628,    12.8171,    65,    0.1173
    2,   -1.1882,    3.6023,    -0.3312,    -9.5336,    1.0469,    66,    0.1998
    2,   3.8649,    0.1737,    -3.5044,    -9.5699,    14.6299,    67,    0.1097
    2,   -1.0310,    0.2143,    0.5817,    -16.9349,    -1.4555,    68,    1.0000
    2,   -0.9654,    0.2745,    1.1374,    -16.0948,    3.5986,    41,    0.3220
    2,   -4.6270,    3.5196,    4.6200,    -6.2563,    7.9512,    70,    0.0961
    2,   -1.4462,    3.6773,    -4.9676,    -7.4422,    4.9627,    71,    0.1148
    2,   -3.3206,    -2.4053,    -4.3211,    -8.1233,    11.6077,    72,    0.1019
    2,   -1.9279,    1.1507,    3.0526,    -11.5900,    5.5361,    73,    0.1576
    2,   3.1011,    -1.9153,    0.8486,    -11.4011,    -0.4816,    74,    0.2892
    2,   4.6750,    -4.1310,    -1.0858,    -7.1275,    2.8979,    75,    0.1349
    2,   4.6682,    -2.8640,    1.6782,    -8.4926,    11.9077,    76,    0.1059
    2,   -0.0504,    2.9474,    -2.3492,    -10.2513,    4.7835,    77,    0.1381
    2,   0.1449,    2.0809,    5.0000,    -9.9743,    4.5815,    59,    0.1421
    2,   -0.3832,    -0.6250,    -4.0671,    -13.0275,    7.5505,    79,    0.1946
    2,   -4.7568,    1.6361,    -2.0783,    -9.5484,    -3.7886,    80,    0.2004
    2,   1.2693,    1.0225,    -3.8851,    -11.6958,    9.6878,    81,    0.1603
    2,   4.6024,    -1.6605,    -2.6971,    -9.0661,    8.0913,    82,    0.1128
    2,   -1.2184,    4.2998,    1.0469,    -8.2177,    1.0388,    83,    0.1569
    2,   -3.2569,    -4.2603,    -2.5485,    -7.1266,    6.8675,    84,    0.1073
    2,   1.6162,    -1.0119,    2.7956,    -12.3469,    -3.2517,    21,    0.4455
    2,   0.6470,    -0.7061,    0.0451,    -16.9375,    1.1607,    86,    1.0026
    2,   -0.5631,    3.7968,    -1.8952,    -8.9207,    -3.0326,    69,    0.1766
    2,   -1.0706,    -0.1958,    -4.4278,    -12.1651,    4.4420,    88,    0.1733
    2,   1.9692,    3.6967,    4.6789,    -7.3614,    18.8594,    89,    0.0883
    2,   -1.3760,    2.0626,    4.5109,    -9.7985,    3.7165,    90,    0.1620
    2,   1.1673,    -0.6752,    4.3496,    -11.7826,    11.4394,    86,    0.1348
    2,   0.1309,    -4.7441,    2.6471,    -7.2444,    4.5885,    92,    0.1313
    2,   -0.2663,    -4.9273,    2.5295,    -7.0304,    2.4157,    93,    0.1332
    2,   -3.3886,    0.8866,    -3.2458,    -10.0652,    2.8822,    94,    0.1873
    2,   1.4853,    -1.7935,    2.2077,    -11.9383,    1.7751,    95,    0.2364
    2,   1.7012,    0.7363,    1.6587,    -13.8585,    -4.0793,    48,    1.3196
    2,   -0.7094,    4.6235,    4.9324,    -6.5107,    3.9241,    97,    0.1198
    2,   1.5876,    3.5758,    1.7494,    -9.0833,    2.9187,    98,    0.1732
    2,   1.5655,    -2.3354,    -4.4008,    -9.3909,    4.6096,    99,    0.1415
    2,   -4.4573,    -2.3668,    -0.3572,    -9.8404,    -0.4573,    100,    0.2128
    3,   -0.6947,    1.7138,    -1.2709,    -13.4348,    -7.3222,    27,    0.8644
    3,   -0.4383,    -0.4370,    -0.4910,    -17.6037,    0.1708,    14,    0.9685
    3,   -1.0310,    -0.6099,    0.5603,    -16.3432,    -2.3696,    68,    1.5514
    3,   -0.5041,    -0.1997,    -0.8848,    -17.3133,    -2.1112,    17,    1.6557
    3,   -1.0310,    -1.1237,    0.5603,    -15.1506,    -5.7629,    68,    2.5589
    3,   -0.3481,    -0.1512,    -3.7356,    -14.0034,    -1.4935,    99,    0.8981
    3,   -1.9567,    1.6263,    -1.0506,    -12.8011,    -9.6155,    40,    1.1040
    3,   -0.7973,    -0.6099,    0.5603,    -16.6546,    -0.5405,    68,    0.7811
    3,   -0.4783,    0.0625,    2.1578,    -15.5741,    -0.9433,    17,    0.6613
    3,   0.2306,    0.1978,    -0.2051,    -18.8565,    0.9212,    36,    0.8326
    3,   -0.4783,    -0.1780,    0.3460,    -18.2809,    0.8663,    17,    0.7769
